RG,SITE ID,EPA ID,SITE NAME,STREET ADDRESS,STREET ADDRESS 2,CITY,STATE,ZIP,CONG DISTRICT,COUNTY,FIPS CODE,LATITUDE,LONGITUDE,NPL,FF,NON NPL STATUS,,,,
10,1001320,WAD009243171,BERGS MARINE CONSTRUCTION & REPAIR INC,1303 C STREET,,HOQUIAM,WA,98550,02,GRAYS HARBOR,53027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001336,WAN001001336,KUHNS DRUM REMOVAL,3578 - A Sand Creek Road,,KETTLE FALLS,WA,99141,,STEVENS,53065,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001337,WAN001001337,SEATTLE MARITIME ACADEMY ACETYLENE CYLINDER RESPONSE,4455 Shilshole Avenue NW,,SEATTLE,WA,98107-4645,,KING,53033,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001340,ORN001001340,FRED MEYER PROPYLENE GLYCOL SPILL,11500 SE 114TH St.,,CLACKAMAS,OR,97015,,CLACKAMAS,41005,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001341,IDN001001341,BOISE RAD APARTMENT,6240 North Park Meadow Way,,BOISE,ID,87813,,ADA,16001,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001343,WAN001001343,PACIFIC CHEMICAL STORAGE RESPONSE,1264 VALENTINE AVE. SE,,PACIFIC,WA,98047,,PIERCE,53053,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001348,WAN001001348,SPANAWAY DRUM ER,19617 Mountain Highway,,SPANAWAY,WA,98387,,KING,53033,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001349,IDN001001349,TREASURE VALLEY RAD ASSESSMENT,11420 W. EXECUTIVE DR.,,BOISE,ID,87713,,ADA,16001,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001352,ORN001001352,RATTLESNAKE CREEK CONTAINERS,37680 KIMBALL ROAD,,DEXTER,OR,97431,04,LANE,41039,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001355,WAD009422411,PACIFIC WOOD TREATING,111 WEST DIVISION,,RIDGEFIELD,WA,98642,03,CLARK,53011,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001359,ORN001001359,REDMOND MERCURY,2445 SW 25th Street,,REDMOND,OR,97756,05,DESCHUTES,41017,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001360,AKN001001360,USDOHS CG POINT HIGGINS RADIO STATION,14700 N TONGASS HWY,"T74S R90E SEC 7, COPPER RVR MRD'N",KETCHIKAN,AK,99901,,KETCHIKAN GATEWAY,02130,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001361,AKN001001361,USDOT FAA SUNSET COVE,"MOUTH OF LIBBEY CREEK, S OF SUNSET COVE, STEPHENS ","PASSAGE,   T51S R74E SEC 3, COPPER RVR MRD'N",ANGOON,AK,99820,,SKAGWAY-HOONAH-ANGOON,02232,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001362,AKN001001362,USARMY FORT PIERCE BIORKA ISLAND,15 MI  SW OF SITKA ON BIORKA ISLAND,T58S R63E SW OF BARANOF ISLAND,SITKA,AK,99835,,ALEUTIANS WEST,02016,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001363,AKN001001363,USDHS CG FORT PIERCE FORMER US NAVY BIORKA ISLAND,15 MI SW OF SITKA ON BIORKA ISLAND,T58S R63E SW OF BARANOF ISLAND,SITKA,AK,99835,,ALEUTIANS WEST,02016,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001364,ORD987175627,BOARDMAN AIR FORCE RANGE,5 MI W OF CY OF BOARDMAN  T2N R24E 1-24;,"T3N R24E - ALL; T4N R24E 15,20-22,25-26 ",BOARDMAN,OR,97818,02,MORROW,41049,,,Not on the NPL,N,HRS Start Needed, ,,,
10,1001365,ORN001001365,UPRR MEACHAM DERAILMENT,UPRR MILEPOST 262,,MEACHAM,OR,97859,02,UMATILLA,41059,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001366,WAN001001366,ODESSA BIODIESEL,206 WEST RAILROAD,,ODESSA,WA,99159,,LINCOLN,53043,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001367,WAD988473989,WASHINGTON JUNK COMPANY,78 SW CHEHALIS AVE,,CHEHALIS,WA,98532,03,LEWIS,53041,46.659611,-122.660778,Site is Part of NPL Site,N,, ,,,
10,1001371,WAD988475158,VANCOUVER WATER STATION #4 CONTAMINATION,5TH + BLANDFORD ST,,VANCOUVER,WA,98661,03,CLARK,53011,45.625,-122.608333,Currently on the Final NPL,N,, ,,,
10,1001372,WAN001001372,NOB HILL MERCURY,1303 S. 15th AVENUE,,YAKIMA,WA,98902,04,YAKIMA,53077,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001384,ORN001001384,OREGON CITY CHEMICAL BARN,20435 SOUTH LELAND ROAD,,OREGON CITY,OR,97045,,CLACKAMAS,41005,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001385,IDN001001385,USDA APHIS WS POCATELLO SUPPLY DEPOT,238 E DILLON STREET,,POCATELLO,ID,83201,,BANNOCK,16005,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001386,ORN001001386,USDOHS PORTLAND INTERNATIONAL AIRPORT,7000 NE AIRPORT WAY,LOWER LEVEL SE,PORTLAND,OR,97218,,MULTNOMAH,41051,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001387,WAN001001387,USDOHS CG ALKI POINT LIGHTHOUSE,3201 ALKI AVE SW,,SEATTLE,WA,98158,,KING,53033,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001388,WAN001001388,USDOHS TSA SEATAC AIRPORT,17801 INTERNATIONAL BLVD,ROOM 6631,SEATTLE,WA,98158,,KING,53033,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001390,WAN001001390,USDHS CG NORTH HEAD LIGHTHOUSE,"N NORTH HEAD LIGHTHOUSE RD,",2 MI SW OF ILWACO,ILWACO,WA,98624,,PACIFIC,53049,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001391,ORN001001391,JOHN DAY VAPOR RESPONSE,S. CANYON BOULEVARD,,JOHN DAY,OR,97845,02,GRANT,41023,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001392,WAN001001392,SHI SHI BEACH CYLINDERS,SHI SHI BEACH,,NEAH BAY,WA,98381,,CLALLAM,53009,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001395,WAN001001395,YACOLT DRUM SITE,30919 NE SPRING HILL ROAD,,YACOLT,WA,98675,,CLARK,53011,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001430,WAN001001430,SCHNITZER STEEL INDUSTRIES,1902 MARINE VIEW DRIVE,,TACOMA,WA,98422,,PIERCE,53053,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001433,IDN001001433,BOISE RESIDENTIAL MERCURY,1125 W. LEE STREET,,BOISE,ID,83702,,ADA,16001,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001440,IDD984668145,RED LEDGE MINE,"T22N R3W S23,24,26",,CAMBRIDGE,ID,83643,01,ADAMS,16003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001447,IDN001001447,POST FALLS MERCURY SITE,IMMACULATE CONCEPTION ACADEMY (ICA),614 E. 5TH AVENUE,POST FALLS,ID,83854,,KOOTENAI,16055,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001454,AK8214522155,USARMY FORT GREELY,T11S R10E SEC2 FM,,FORT GREELY,AK,99737,01,SOUTHEAST FAIRBANKS,02240,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001455,AK6214522157,FORT RICHARDSON (USARMY),Postal Address is unavailable for the Site,,ANCHORAGE,AK,99505,00,, ,61.294444,-149.682222,Currently on the Final NPL,Y,, ,,,
10,1001457,IDN001001457,OROFINO CREEK,CONFLUENCE OF OROFINO CREEK AND CLEARWATER RIVER,,OROFINO,ID,83544,,CLEARWATER,16035,,,Not on the NPL,N,PA Ongoing, ,,,
10,1001459,AK8690360492,USDOHS CG KETCHIKAN BASE,S TONGASS HWY 1 MI S OF CY,,KETCHIKAN,AK,99901,01,KETCHIKAN GATEWAY,02130,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001465,ID8122307608,USDA FS SALMON NF:BLACKBIRD MINE,HIGHWAY 93 NW OF COBALT,,COBALT,ID,83229,02,LEMHI,16059,45.166667,-114.266667,Site is Part of NPL Site,Y,, ,,,
10,1001476,AK6210890079,USDOI FWS AK MARITIME NWR: AMCHITKA ISLAND,"51 32' 00 N 179 00' 00"" E""",,AMCHITKA,AK,99546,01,ALEUTIANS WEST,02016,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001485,OR6210800029,COE CIVIL JOHN DAY DAM,RUFUS EXIT,,RUFUS,OR,97050,02,SHERMAN,41055,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
10,1001498,WAN001001498,UNIVERSITY PLACE CHEMICAL REMOVAL,8218 44th STREET WEST,,UNIVERSITY PLACE,WA,98467,,PIERCE,53053,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001501,WAN001001501,MCMURRAY ROAD CHEMICAL REMOVAL,302 MCMURRAY ROAD NE,,TACOMA,WA,98422,,PIERCE,53053,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001508,OR7122307658,FREMONT NATIONAL FOREST/WHITE KING AND LUCKY LASS URANIUM MINES (USDA),524 N G STREET,,LAKEVIEW,OR,97630,02,LAKE,41037,42.334722,-120.531111,Currently on the Final NPL,Y,, ,,,
10,1001512,WA1120557177,USDA YAKIMA AGRICULTURAL RES LAB,3706 W NOB HILL BLVD,,YAKIMA,WA,98902,04,YAKIMA,53077,46.585556,-120.558889,Site is Part of NPL Site,Y,, ,,,
10,1001526,ORN001001526,2812 SE 115TH AVENUE RESIDENTIAL LEAD REMOVAL,2812 SE 155th AVENUE,,PORTLAND,OR,97266,03,MULTNOMAH,41051,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001548,WAD058362336,VALUE PLATING & METAL POLISH,3207 11TH AVE. SW,,SEATTLE,WA,98124,07,KING,53033,47.575278,-122.348889,Site is Part of NPL Site,N,, ,,,
10,1001557,WAN001001557,DELANCEY-HOUGHTON ELEMENTARY SCHOOL,CANNA ST. S AND 4TH AVE. SE,,SOAP LAKE,WA,98851,04,GRANT,53025,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1001568,WAD980977797,LITTLE HOQUIAM BOAT QUEEN AVE,825 QUEEN AVE,,HOQUIAM,WA,98550,02,GRAYS HARBOR,53027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001570,AK9143600196,USDOI FWS ARCTIC NWR: NUVAGAPAK DEWLINE SITE,35 MI E OF KAKTOVIK,,KAKTOVIK,AK,99747,01,NORTH SLOPE,02185,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001581,ORD987185030,EAST MULTNOMAH COUNTY GROUND WATER CONTAMINATION,18408 SAN RAFAEL STREET,,MULTNOMAH COUNTY,OR,97230,"02,03",MULTNOMAH,41051,45.536983,-122.474267,Removed from Proposed NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001632,ID9122307607,USDA FS PAYETTE NF: STIBNITE MINE AREA,"T18N R9E S2,3,10,11,14,15,16,21,22",,YELLOW PINE,ID,83677,01,VALLEY,16085,43.2025,-116.729167,Site is Part of NPL Site,Y,, ,,,
10,1001633,OR1122307662,USDA FS OCHOCO NF:MOTHERLODE MINE,HWY 26 12 MI E OF CY,,PRINEVILLE,OR,97754,02,CROOK,41013,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001634,WA5142306823,USDOI BR COLUMBIA BASIN PROJECT,"2,4-D BURIAL SITE LANDFILL",,RICHLAND,WA,99352,04,BENTON,53005,47.324722,-119.550417,Site is Part of NPL Site,Y,, ,,,
10,1001654,ORD042484188,LIBBY MCNEIL & LIBBY,19029 NE SAN RAFAEL ST.,,PORTLAND,OR,97230,03,MULTNOMAH,41051,45.536944,-122.467778,Site is Part of NPL Site,N,, ,,,
10,1001659,IDD984673210,FORMER DRY CLEANER (ESQUIRE & USTICK),USTICK ROAD,,BOISE,ID,83714,01,ADA,16001,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
10,1001661,WAD988507323,LE ROI CO SMELTER,HWY 25 N OF CY,,NORTHPORT,WA,99157,05,STEVENS,53065,,,Not on the NPL,N,Referred to Removal - Further Assessment Needed, ,,,
10,1001667,IDD984670067,VAN WATERS & ROGERS (#8512270110),140 N MILWAUKEE,,BOISE,ID,83704,01,ADA,16001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001668,WAD009264284,"NORTHLAKE SHIPYARD, INC. AKA UNITED MARINE ",1441 N NORTHLAKE WAY,,SEATTLE,WA,98103,07,KING,53033,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001669,ORD987197415,NORTHWEST RETREADERS,19004 NE SAN RAFAEL ST,,PORTLAND,OR,97230,03,MULTNOMAH,41051,45.538333,-122.466667,Site is Part of NPL Site,N,, ,,,
10,1001684,WAD094629367,PRI NORTHWEST INC,709 ALEXANDER AVE,,TACOMA,WA,98421,06,PIERCE,53053,47.275833,-122.402222,Site is Part of NPL Site,N,, ,,,
10,1001688,AK6971522879,USDOD DLA FAIRBANKS DEFENSE FUEL SUPPORT PT,CANOL SERVICE RD,,FORT WAINWRIGHT,AK,99703,01,FAIRBANKS NORTH STAR,02090,64.883333,-147.666667,Site is Part of NPL Site,Y,, ,,,
10,1001697,ID1141100114,USDOI BLM PINE CREEK,"T47,48,49N R2E NEAR PINEHURST",,PINEHURST,ID,83850,01,SHOSHONE,16079,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed, ,,,
10,1001698,IDD984674226,SIDNEY MILLSITE,T48N R2E SEC 23 & 26,,PINEHURST,ID,83850,01,SHOSHONE,16079,47.494722,-116.176944,Site is Part of NPL Site,N,, ,,,
10,1001699,IDD984674234,CONSTITUTION MILLSITE TAILINGS & ROCKDUM,T47N R2E SEC 11,,PINEHURST,ID,83850,01,SHOSHONE,16079,47.443611,-116.175833,Site is Part of NPL Site,N,, ,,,
10,1001700,IDD984674242,DENVER TAILINGS PILE,T49N R2E SEC28,,PINEHURST,ID,83850,01,SHOSHONE,16079,47.488611,-116.194167,Site is Part of NPL Site,N,, ,,,
10,1001701,IDD984674259,NABOB MILLSITE & MINE,T49N R2E SEC 28,,PINEHURST,ID,83850,01,SHOSHONE,16079,47.491667,-116.208611,Site is Part of NPL Site,N,, ,,,
10,1001702,IDD984674267,LIBERAL KING MILLSITE & TAILINGS,T49N R2E SEC 20,,PINEHURST,ID,83850,01,SHOSHONE,16079,47.504444,-116.240278,Site is Part of NPL Site,N,, ,,,
10,1001705,ID6122300118,USDA FS BOISE NF: MISSOURI MINE,T8N R5E S27,,IDAHO CITY,ID,83631,01,BOISE,16015,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001729,IDD984674598,COEUR D'ALENE GROUNDWATER CONTAMINATION,COEUR D ALENE CY OF,,COEUR D ALENE,ID,83814,01,KOOTENAI,16055,,,Not on the NPL,N,Addressed as Part of Another non-NPL Site, ,,,
10,1001733,WAD988519708,VANCOUVER WATER STATION #1 CONTAMINATION,E. RESERVE AND N.E. FOURTH PLAIN BLVD.,,VANCOUVER,WA,98663,03,CLARK,53011,45.638333,-122.644167,Currently on the Final NPL,N,, ,,,
10,1001750,AKD983076530,NORTHWAY VILLAGE STAGING AREA,NORTHWAY VILLAGE,,NORTHWAY VILLAGE,AK,99764,01,SOUTHEAST FAIRBANKS,02240,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001756,ORD987202371,LEBANON GROUNDWATER CONTAMINATION,T12S R2W S10,,LEBANON,OR,97355,04,LINN,41043,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001759,ID0000010108,DOUGLAS MINE,T47N R2E S2,,PINEHURST,ID,83850,01,SHOSHONE,16079,47.454667,-116.185139,Site is Part of NPL Site,N,, ,,,
10,1001761,WA0000026534,PALERMO WELL FIELD GROUND WATER CONTAMINATION,PALERMO AVENUE & O STREET,,TUMWATER,WA,98501,"03,10",THURSTON,53067,47.001667,-122.904167,Currently on the Final NPL,N,, ,,,
10,1001775,ID0000127753,FORT HALL SITE,PIMA DRIVE,FORT HALL INDIAN RESERVATION,FORT HALL,ID,83203,02,BANNOCK,16005,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
10,1001783,AK0000333021,NABESNA MINE,LAT 62 23 00. LONG 143 02 00,,SLANA,AK,99586,01,VALDEZ-CORDOVA,02261,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001793,AK0000638023,USDOI NPS DENALI NP: BANJO MINE,"LAT 63 33 10N, LONG 150 51 47W",,DENALI NATIONAL PARK,AK,99755,01,DENALI,02068,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed, ,,,
10,1001794,AK0000638031,USDOI NPS DENALI NP: STAMPEDE CREEK MINE,"LAT 63 43 5N, LONG 150 24 0W",,DENALI NATIONAL PARK,AK,99755,01,DENALI,02068,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001797,OR9960010701,COE CIVIL PORTLAND MOORINGS,8010 NW ST HELLENS RD,,PORTLAND,OR,97210,01,MULTNOMAH,41051,45.581611,-122.763,Site is Part of NPL Site,Y,, ,,,
10,1001803,OR0001049337,RIDGEWAY LOGGING,1294 46TH AVENUE,,SWEET HOME,OR,97386,04,LINN,41043,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001825,ORD009041831,LOUISIANA PACIFIC,2203 SW COURT PLACE,"T2N R32E S9, W.M.",PENDLETON,OR,97801,02,UMATILLA,41059,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001847,AK0001118728,USDOI NPS WRANGELL ST ELIAS NP&P: NABESNA MINE,T7N R13E SEC 21,,GLENNALLEN,AK,99588,01,, ,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001853,WA0001026160,"USAF ANG SPOKANE STATION, CBCS, AKA USARMY NG ",SPOKANE ARMY AIR SUPPORT FAC 2,WEST 8700 ELECTRIC AVE,SPOKANE,WA,99204,05,SPOKANE,53063,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001855,WAD980725568,USARMY NG WATERCRAFT SUPPORT MAINT CTR,321 E ALEXANDER,,TACOMA,WA,98421,06,PIERCE,53053,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001859,AK0001209063,USDOI NPS KENAI FJORDS NP&P: BEAUTY BAY MINE,1 MI NW OF BEAUTY BAY BEACHHEAD,60 MI SW OF SEWARD,SEWARD,AK,99664,01,KENAI PENINSULA,02122,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
10,1001863,WA2170000127,USNAVY EVERETT NAVAL STATION,2000 WEST MARINE VIEW DRIVE,,EVERETT,WA,98201,01,SNOHOMISH,53061,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001865,OR0000515759,BLACK BUTTE MINE,LONDON ROAD,,COTTAGE GROVE,OR,97424,04,LANE,41039,43.579445,-123.066668,Currently on the Final NPL,N,, ,,,
10,1001866,ID3122300087,USDA FS BOISE NF: URANIUM MILL TAILINGS,MP 20N CLEAR CRK RD #582,,LOWMAN,ID,83637,01,ADA,16001,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001871,AK0001366673,FT GLENN,LAT 57 24 00 LONG 167 53 00,ALEUTIAN ISLANDS,FORT GLENN,AK,99571,01,ALEUTIANS WEST,02016,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001872,AK0001383827,WHITE ALICE COMMUNICATION-SCHOOL FACILIT,1 MI SE OF CY 325 MI W OF ANCHORAGE,,ANIAK,AK,99557,01,BETHEL,02050,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001874,OR0001389964,SOUTHERN OREGON MARINE (SOMAR),40 ROSS SLOUGH RD,,COOS BAY,OR,97420,04,COOS,41011,,,Not on the NPL,N,Formal State Deferral, ,,,
10,1001875,OR0001389972,PORT OF COOS BAY - CHARLESTON BOAT YARD,END OF TROLLER RD,,COOS BAY,OR,97420,04,COOS,41011,,,Not on the NPL,N,Formal State Deferral, ,,,
10,1001876,OR0001389980,MID-COAST MARINE,530 WHITTY ST,,COOS BAY,OR,97420,04,COOS,41011,,,Not on the NPL,N,Formal State Deferral, ,,,
10,1001913,AK0001413699,USDOI FWS AK MARITIME NWR: TANAGA ISLAND NAVAL STATION,65 MI W. OF ADAK NAVAL FACILITY,,ADAK,AK,99546,,ALEUTIAN ISLANDS,02010,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed, ,,,
10,1001915,ID0001413715,JACK WAITE MINE & MILL SITE,15 MI NE OF WALLACE,,WALLACE,ID,83873,01,SHOSHONE,16079,47.471667,-115.925,Site is Part of NPL Site,N,, ,,,
10,1001916,ID0001413723,USDA FS BOISE NF: MONARCH MINE STAMP MILL,"T5N R11E S3I, BOISE MERIDIAN",,ATLANTA,ID,83601,02,ELMORE,16039,,,Not on the NPL,Y,Other Cleanup Activity: Federal Facility-Lead Cleanup, ,,,
10,1001917,ID0001413731,USDA FS BOISE NF: RIVERSIDE CAMP SITE,"T6N R11E S34, BOISE MERIDIAN",,ATLANTA,ID,83601,02,ELMORE,16039,,,Not on the NPL,Y,Fed Fac Preliminary Assessment Review Start Needed, ,,,
10,1001925,AK0001413772,USDOI FWS AK MARITIME NWR: KISKA ISL,200 MI W OF CY,"51 58' 00"" N, 177 33' 00"" EAST",ATKA,AK,99547,,,,,,Not on the NPL,Y,Fed Fac Site Inspection Review Start Needed,, ,,
10,1001926,AK0001413673,USDOI FWS AK MARITIME NWR: AGATTU ISL AWR/NAV,20 MI SW OF SHEMYA,,SHEMYA,AK,99546,01,ALEUTIANS WEST,02016,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001930,AK0001451301,USDOI FWS AK MARITIME NWR: ATTU ISLAND,30 MI NW OF EARICKSON AFB,,SHEMYA,AK,99546,,ALEUTIANS WEST,02016,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001944,ID0001755404,S E BOISE APPLE ST GW SITE,APPLE STREET,,BOISE,ID,83705,01,ADA,16001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001945,AK0001764471,USDA FS CHUGACH NF: GRANITE MINE ,NEAR PORT WELLS BAY,"T10 R7 SEC 9, SM, 20 MI N OF WHITTIER",WHITTIER,AK,99693,01,, ,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001975,AK0001888049,YAKUTAT AFB,"59 34'00'N, 139 33'00'W",,YAKUTAT,AK,99689,01,, ,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001983,AK0001897586,USDA FS TONGASS NF: BOKAN MOUNTAIN MINE AKA ROSS ADAMS MINE,"PRINCE OF WALES IS, 33 MI SE OF CY",,HYDABURG,AK,99922,00,, ,,,Not on the NPL,Y,Fed Fac Site Inspection Review  Ongoing, ,,,
10,1001984,AK0001897602,SALT CHUCK MINE,"4 MI SW CY,  T72S R84E S17, COPPER RIVER","MERIDIAN, 3.5 AIR MI N OF KARTA BAY",THORNE BAY,AK,99919,00,, ,55.626389,-132.558614,Currently on the Final NPL,N,, ,,,
10,1001990,WAD000490169,RAYONIER MILL,700 N ENNIS ST,,PORT ANGELES,WA,98362,06,CLALLAM,53009,,,Not on the NPL,N,Formal State Deferral, ,,,
10,1001991,WA0001911387,RAYONIER INC 13TH & M ST LANDFILL,13TH & M STREET,T30N R6W S5,PORT ANGELES,WA,98362,,CLALLAM,53009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001992,WA0001911403,RAYONIER INC MT PLEASANT LANDFILL,MOUNT PLEASANT ROAD,T30N R5W S18,PORT ANGELES,WA,98362,,CLALLAM,53009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001996,OR0001993492,LOWER CLEAR CREEK,SOUTHWEST OF GRANITE,,GRANITE,OR,97877,,GRANT,41023,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1001999,ID0002007250,TALACHE MINE,INTERSECTION MINE HILL & MIDDLE FORK RDS,,ATLANTA,ID,83601,02,ELMORE,16039,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
10,1002013,WA2131490011,USDOC NOAA MANCHESTER FIELD STATION ,7305 BEACH DR.  E,,MANCHESTER,WA,98353,,KITSAP,53035,,,Site is Part of NPL Site,Y,, ,,,
10,1002016,OR0002195691,BLACK DOG SLOUGH TRANSFORMER DUMP SITE,BLACK DOG ROAD AJD TO WILLAMETTE RVR,T10S R4W S11,ALBANY,OR,97321,,LINN,41043,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1002020,WA0002329803,LOWER DUWAMISH WATERWAY,RK 2.5 TO RK 10.8,,SEATTLE,WA,98168,07,KING,53033,47.5378,-122.32789,Currently on the Final NPL,N,, ,,,
10,1002025,ID0002340214,USDA FS CARIBOU NF: SOUTH MABEY CANYON CROSS VALLEY FILL SITE,"T8S R44E S10, 11, 14, 15",6 AIR MILES NE OF CONDA,CONDA,ID,83230,,, ,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1002026,WA0002340222,USDOI BLM CLEVELAND MINE & MILL SITE,T30N R38E S9,9 MILES E OF HUNTERS,HUNTERS,WA,99137,,STEVENS,53065,,,Not on the NPL,Y,Other Cleanup Activity: State-Lead Cleanup, ,,,
10,1002030,WAN001002030,CAMP BONNEVILLE FORMER BRAC SITE,"T3N R3E SEC 34, 35","T2N R3E SEC 1, 2, 3, 10 ",,WA,,,CLARK,53011,,,Not on the NPL,Y,Assessment Complete - Decision Needed, ,,,
10,1002035,AK0002364768,KLAG BAY SITE,"T49S R57E SEC36, CHICHAGOF ISL",,SITKA,AK,99835,,, ,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
